"","elapsed.time","NH3_30s.bg","DATE","TIME","FRAC_DAYS_SINCE_JAN1","FRAC_HRS_SINCE_JAN1","JULIAN_DAYS","EPOCH_TIME","ALARM_STATUS","INST_STATUS","CavityPressure","CavityTemp","DasTemp","EtalonTemp","WarmBoxTemp","species","MPVPosition","InletValve","OutletValve","solenoid_valves","NH3_Raw","NH3_30s","NH3_2min","NH3_5min","H2O","NH3_dry","NH3_uncorrected","NH3_broadeningCorrected","peak15","date.time","id","Vid","treat","NH3.corr","date.time.weather","date","time","temp","air.flow","A.frame","air.temp.K","n","flux","flux.tr","flux.time","cum.emis"
"347",97.3,7.49425728245,"2022-11-28","12:39:34.989",331.56915497,7957.659719,332.56915497,1669639174.989,0,963,139.98666175,44.998873337,26,44.981362654,44.999724119,4,4,50000,47711.200265,4,11.22096567,11.146366248,11.241620693,11.745300165,0.79266421094,11.22096567,10.847779603,11.132021091,49.730331499,2022-11-28 12:39:34,"4","0","DFC",3.65210896555,"2022-11-28 13:00:00","2022-11-28","13:00:00",5.7,3000,0.38465,278.85,1.59608366900932e-10,1.74360055583358e-05,1.91085403283707e-05,0.00152868322626966,0.153013278158225
"348",98.6,7.4186428427,"2022-11-28","13:59:33.951",331.62469852,7958.992764,332.62469852,1669643973.952,0,963,140.02639206,44.999595642,25.8125,44.98235321,45.001243591,4,4,50000,47711.427519,4,11.501603487,11.433324557,11.563819116,12.004200519,0.76651236507,11.501603487,11.134668446,11.413442275,48.147234849,2022-11-28 13:59:33,"4","0","DFC",4.0146817143,"2022-11-28 14:00:00","2022-11-28","14:00:00",5.5,3000,0.38465,278.65,1.75579839827306e-10,1.91807680424474e-05,1.83083868003916e-05,0.00146467094403133,0.154477949102257
"349",100,7.4308046219,"2022-11-28","15:19:29.947",331.68020773,7960.324986,332.68020773,1669648769.948,0,963,140.02955691,45.000787176,25.75,44.981285095,44.999910934,4,4,50000,47729.636417,4,10.978619771,11.20191491,11.423488749,11.994118695,0.75633654271,10.978619771,10.627210075,10.895584458,47.530253367,2022-11-28 15:19:29,"4","0","DFC",3.7711102881,"2022-11-28 15:00:00","2022-11-28","15:00:00",5.6,3000,0.38465,278.75,1.64868214143785e-10,1.80106040430086e-05,1.8595686042728e-05,0.00148765488341824,0.155965603985675
"350",101,7.54436720495,"2022-11-28","16:39:28.828",331.73575034,7961.658008,332.73575034,1669653568.829,0,963,139.91248574,44.999785492,25.814226519,44.981286781,45.000204308,4,4,50000,47777.884604,4,10.858846533,11.09539947,11.334136796,11.956871599,0.76199576956,10.858846533,10.50733271,10.776102581,47.873452826,2022-11-28 16:39:28,"4","0","DFC",3.55103226505,"2022-11-28 17:00:00","2022-11-28","17:00:00",5.7,3000,0.38465,278.85,1.55191004973696e-10,1.69534422152481e-05,1.74820231291283e-05,0.00139856185033027,0.157364165836005
"351",103,7.56643094755,"2022-11-28","17:59:26.788",331.79128227,7962.990774,332.79128227,1669658366.788,0,963,140.00418103,44.9998703,25.588225138,44.980522156,44.999168396,4,4,50000,47761.207279,4,11.004755499,10.975824026,11.269993534,12.035289402,0.74927519677,11.004755499,10.656036727,10.922299596,47.101781853,2022-11-28 17:59:26,"4","0","DFC",3.40939307845,"2022-11-28 18:00:00","2022-11-28","18:00:00",5.7,3000,0.38465,278.85,1.49000937953338e-10,1.62772242633383e-05,1.66153332392932e-05,0.00132922665914346,0.158693392495149
"352",104,7.54319957085,"2022-11-28","19:19:25.013",331.84681728,7964.323615,332.84681728,1669663165.013,0,963,140.03664558,45.001143777,25.95269337,44.981261153,44.99994533,4,4,50000,47776.300922,4,11.344659672,11.242056427,11.557589766,12.190512634,0.72041747715,11.344659672,11.002490944,11.262930761,45.347941693,2022-11-28 19:19:25,"4","0","DFC",3.69885685615,"2022-11-28 19:00:00","2022-11-28","19:00:00",5.5,3000,0.38465,278.65,1.61767417833817e-10,1.76718655248115e-05,1.69745448940749e-05,0.00135796359152599,0.160051356086675
"353",105,7.37771362385,"2022-11-28","20:39:22.507",331.90234384,7965.656252,332.90234384,1669667962.508,0,963,139.99075735,45.000419617,26.25,44.981773376,45.000724792,4,4,50000,47806.813924,4,10.728612881,10.815466716,10.965003463,11.50058834,0.71739040977,10.728612881,10.399862474,10.651646841,45.163708899,2022-11-28 20:39:22,"4","0","DFC",3.43775309215,"2022-11-28 21:00:00","2022-11-28","21:00:00",5.3,3000,0.38465,278.45,1.50456181385181e-10,1.64361985894279e-05,1.70540320571197e-05,0.00136432256456958,0.161415678651244
"354",107,7.23699720525,"2022-11-28","21:59:21.503",331.95788778,7966.989307,332.95788778,1669672761.504,0,963,139.98190902,44.999778748,26.375,44.981040955,44.999992371,4,4,50000,47790.98349,4,10.689977704,10.737884733,10.91167215,11.536569741,0.71847291965,10.689977704,10.361493756,10.613173109,45.229598127,2022-11-28 21:59:21,"4","0","DFC",3.50088752775,"2022-11-28 22:00:00","2022-11-28","22:00:00",5.5,3000,0.38465,278.65,1.5310934094384e-10,1.67260361819687e-05,1.65811173856983e-05,0.00132648939085587,0.1627421680421
"355",108,6.7690300768,"2022-11-28","23:19:16.851",332.01338949,7968.321348,333.01338949,1669677556.852,0,963,140.00218664,45.000114441,26.6875,44.982933044,45.001670837,4,4,50000,47839.392028,4,8.9558776742,8.9648559201,9.1214810101,9.6764252308,0.76844428606,8.9558776742,8.6411424918,8.8870567439,48.264308487,2022-11-28 23:19:16,"4","0","DFC",2.1958258433,"2022-11-28 23:00:00","2022-11-28","23:00:00",5.3,3000,0.38465,278.45,9.61021814289733e-11,1.04984356528366e-05,1.36122359174027e-05,0.00108897887339221,0.163831146915492
"356",109,6.75315438015,"2022-11-29","00:39:15.957",332.06893469,7969.654433,333.06893469,1669682355.957,0,963,139.94923848,45.000602722,26.4375,44.980857849,45.000083923,4,4,50000,47852.325546,4,9.6579150326,9.5853879607,9.7456258746,10.254516993,0.73763825912,9.6579150326,9.3414979341,9.5866745563,46.395083972,2022-11-29 00:39:15,"4","0","DFC",2.83223358055,"2022-11-29 01:00:00","2022-11-29","01:00:00",4.8,3000,0.38465,277.95,1.24178087053687e-10,1.3565515756674e-05,1.20319757047553e-05,0.000962558056380424,0.164793704971873
"357",111,6.776111193,"2022-11-29","01:59:12.815",332.12445388,7970.986893,333.12445388,1669687152.815,0,963,140.03098188,45.000999451,26.125,44.980461121,44.999534607,4,4,50000,47838.537617,4,9.3313339826,9.5976253106,9.7705704904,10.389373876,0.7212472981,9.3313339826,9.0282203429,9.2640319884,45.398437404,2022-11-29 01:59:12,"4","0","DFC",2.8215141176,"2022-11-29 02:00:00","2022-11-29","02:00:00",4.8,3000,0.38465,277.95,1.23708096720787e-10,1.35141728714861e-05,1.35398443140801e-05,0.0010831875451264,0.165876892516999
"358",112,6.9000291586,"2022-11-29","03:19:10.486",332.17998249,7972.31958,333.17998249,1669691950.487,0,963,139.99384991,45.000839276,27,44.979472924,44.998278159,4,4,50000,47895.257737,4,10.084156377,10.156098632,10.282294442,10.844391724,0.73221814871,10.084156377,9.7615457969,10.010318354,46.065677123,2022-11-29 03:19:10,"4","0","DFC",3.2560694734,"2022-11-29 03:00:00","2022-11-29","03:00:00",4.7,3000,0.38465,277.85,1.42812373652726e-10,1.56011704721822e-05,1.45576716718342e-05,0.00116461373374673,0.167041506250746
"359",113,6.99524617805,"2022-11-29","04:39:09.273",332.23552399,7973.652576,333.23552399,1669696749.273,0,963,139.98985522,45.001071445,26.882251381,44.980410876,44.999881765,4,4,50000,47958.081697,4,10.45314779,10.35186112,10.585455336,11.235350536,0.71955389434,10.45314779,10.128807008,10.377931758,45.295387557,2022-11-29 04:39:09,"4","0","DFC",3.35661494195,"2022-11-29 05:00:00","2022-11-29","05:00:00",5,3000,0.38465,278.15,1.47063546580076e-10,1.60655789253853e-05,1.58333746987838e-05,0.0012666699759027,0.168308176226648
"360",115,7.1152580021,"2022-11-29","05:59:06.552",332.29104807,7974.985154,333.29104807,1669701546.553,0,963,140.04083977,44.99962616,26.625,44.981285095,45.000511169,4,4,50000,47976.419188,4,9.557164496,9.723719522,9.9308473845,10.606410467,0.70279546776,9.557164496,9.2573568595,9.489997177,44.274734655,2022-11-29 05:59:06,"4","0","DFC",2.6084615199,"2022-11-29 06:00:00","2022-11-29","06:00:00",5,3000,0.38465,278.15,1.14284661442666e-10,1.24847339198934e-05,1.42751564226394e-05,0.00114201251381115,0.16945018874046
"361",116,7.3254816536,"2022-11-29","07:19:03.312",332.34656611,7976.317587,333.34656611,1669706343.312,0,963,139.83624626,44.999412537,26.9375,44.982048035,45.001029968,4,4,50000,47988.250939,4,10.624383179,10.662657905,10.784259499,11.485966187,0.65244986373,10.624383179,10.326774837,10.555064406,41.199247637,2022-11-29 07:19:03,"4","0","DFC",3.3371762514,"2022-11-29 07:00:00","2022-11-29","07:00:00",4.8,3000,0.38465,277.95,1.46317085534793e-10,1.59840337082557e-05,1.42343838140745e-05,0.00113875070512596,0.170588939445586
"362",117,7.090181366,"2022-11-29","08:39:02.782",332.40211553,7977.650773,333.40211553,1669711142.782,0,963,139.996025,45.000999451,26.660566298,44.980522156,44.99974823,4,4,50000,47989.191806,4,9.4729463811,9.655814343,9.7822886391,10.353539832,0.65819979802,9.4729463811,9.1933570457,9.4105954672,41.551202341,2022-11-29 08:39:02,"4","0","DFC",2.565632977,"2022-11-29 09:00:00","2022-11-29","09:00:00",4.5,3000,0.38465,277.65,1.12610640144163e-10,1.23018597684173e-05,1.41429467383365e-05,0.00113143573906692,0.171720375184652
"363",119,7.45990909995,"2022-11-29","09:58:59.744",332.45763594,7978.983262,333.45763594,1669715939.745,0,963,140.07654597,45.000799147,28.125,44.983921747,45.003178338,4,4,50000,48015.52907,4,10.23921343,10.355446062,10.555244547,11.146794138,0.71585454577,10.23921343,9.9206713797,10.165915555,45.070214397,2022-11-29 09:58:59,"4","0","DFC",2.89553696205,"2022-11-29 10:00:00","2022-11-29","10:00:00",4.3,3000,0.38465,277.45,1.27182383564847e-10,1.38937124025301e-05,1.30977860854737e-05,0.0010478228868379,0.17276819807149
"364",120,7.63475218835,"2022-11-29","11:18:58.482",332.51317688,7980.316245,333.51317688,1669720738.482,0,963,139.97279806,45.000267029,28.5625,44.982627869,45.002037048,2,4,50000,48008.730981,4,10.655503931,10.632331758,10.795911622,11.486084579,0.71752993141,10.655503931,10.329187018,10.579302075,45.172201533,2022-11-29 11:18:58,"4","0","DFC",2.99757956965,"2022-11-29 11:00:00","2022-11-29","11:00:00",4.7,3000,0.38465,277.85,1.3147491386528e-10,1.4362638835592e-05,1.41281756190611e-05,0.00113025404952488,0.173898452121015
"365",0,16.1057696305,"2022-11-24","11:30:15.512",327.52101287,7860.504309,328.52101287,1669289415.512,0,963,139.98830991,45.001174632,28.0625,44.983029318,45.002654313,4,5,50000,47767.260899,5,17.693150357,17.837746054,18.386565374,20.161670804,0.92321055788,17.693150357,17.097891543,17.529805324,57.57893041,2022-11-24 11:30:15,"5","V5","DFC",1.7319764235,"2022-11-24 12:00:00","2022-11-24","12:00:00",6.5,3000,0.38465,279.65,7.54761481377439e-11,8.245197692351e-06,0,0,0
"366",1.33,10.392440727,"2022-11-24","12:50:13.765",327.57654821,7861.837157,328.57654821,1669294213.765,0,963,140.00104763,45.000467669,28.8125,44.97783408,44.997395847,4,5,50000,47754.012194,5,20.608985686,20.590226826,20.635043648,21.334004603,0.91887654283,20.608985686,19.943856092,20.41961455,57.319789187,2022-11-24 12:50:13,"5","0","DFC",10.197786099,"2022-11-24 13:00:00","2022-11-24","13:00:00",6.8,3000,0.38465,279.95,4.4392336357512e-10,4.84952661634289e-05,2.83702319278899e-05,0.00226961855423119,0.00226961855423119
"367",2.67,9.1345021485,"2022-11-24","14:10:10.305",327.63206373,7863.169529,328.63206373,1669299010.306,0,963,140.0358716,44.999824693,28.855145028,44.979713271,44.999302606,4,5,50000,47800.898988,5,23.250421635,23.568282599,23.765543171,24.642351115,0.91040249268,23.250421635,22.526139609,23.038749217,56.812825437,2022-11-24 14:10:10,"5","0","DFC",14.4337804505,"2022-11-24 14:00:00","2022-11-24","14:00:00",6.9,3000,0.38465,280.05,6.28097542245571e-10,6.86149006497156e-05,5.85550834065723e-05,0.00468440667252578,0.00695402522675698
"368",4,8.67891777165,"2022-11-24","15:30:08.726",327.68760101,7864.502424,328.68760101,1669303808.727,0,963,140.00470552,45.000297546,28.637776243,44.979057312,44.998649597,4,5,50000,47814.862871,5,27.273541729,27.229843382,27.293663915,27.644352164,0.90890092349,27.273541729,26.451321818,27.025652256,56.722954738,2022-11-24 15:30:08,"5","0","DFC",18.55092561035,"2022-11-24 16:00:00","2022-11-24","16:00:00",6.8,3000,0.38465,279.95,8.07546776764219e-10,8.82183707638377e-05,7.84166357067767e-05,0.00627333085654214,0.0132273560832991
"369",5.33,8.5861233013,"2022-11-24","16:50:06.007",327.74312509,7865.835002,328.74312509,1669308606.008,0,963,140.00214272,45.000846863,28.60808011,44.978691101,44.998435974,4,5,50000,47821.001004,5,31.56593432,31.633104466,31.705115994,31.947867536,0.91596596137,31.56593432,30.630865789,31.276801107,57.145704156,2022-11-24 16:50:06,"5","0","DFC",23.0469811647,"2022-11-24 17:00:00","2022-11-24","17:00:00",6.8,3000,0.38465,279.95,1.00326613046819e-09,0.000109599228204567,9.89087994842022e-05,0.00791270395873617,0.0211400600420353
"370",6.66,8.2529767221,"2022-11-24","18:10:04.891",327.79866772,7867.168025,328.79866772,1669313404.891,0,963,139.99232508,44.999757419,28.1875,44.980552673,45.000171851,4,5,50000,47811.90803,5,34.47754448,34.79279167,34.832509561,34.886021083,0.90997334479,34.47754448,33.476686627,34.163808015,56.787141616,2022-11-24 18:10:04,"5","0","DFC",26.5398149479,"2022-11-24 18:00:00","2022-11-24","18:00:00",6.7,3000,0.38465,279.85,1.15572672256869e-09,0.000126254393487609,0.000117926810846088,0.00943414486768702,0.0305742049097223
"371",8,8.1221279072,"2022-11-24","19:30:01.219",327.85418078,7868.500339,328.85418078,1669318201.219,0,963,139.98778896,44.997642517,28.3125,44.979606628,44.999076843,4,5,50000,47820.826398,5,37.701056359,37.783077537,37.799518433,38.010980941,0.90164878083,37.701056359,36.630432644,37.361125244,56.288741264,2022-11-24 19:30:01,"5","0","DFC",29.6609496298,"2022-11-24 20:00:00","2022-11-24","20:00:00",6.5,3000,0.38465,279.65,1.29256622537676e-09,0.000141203073045507,0.000133728733266558,0.0106982986613246,0.0412725035710469
"372",9.33,8.1596317057,"2022-11-24","20:50:00.697",327.90973029,7869.833527,328.90973029,1669323000.697,0,963,139.95409284,45.000994393,28.1875,44.981150632,45.000446003,4,5,50000,47828.124741,5,38.526115266,38.690237499,38.930643837,39.679187694,0.8968931565,38.526115266,37.44099709,38.180577175,56.003856073,2022-11-24 20:50:00,"5","0","DFC",30.5306057933,"2022-11-24 21:00:00","2022-11-24","21:00:00",6.5,3000,0.38465,279.65,1.33046414161548e-09,0.000145343133438441,0.000143273103241974,0.0114618482593579,0.0527343518304049
"373",10.7,8.1830133984,"2022-11-24","22:09:56.621",327.96523868,7871.165728,328.96523868,1669327796.622,0,963,140.02176531,44.998649597,28.1875,44.979454041,44.999259949,4,5,50000,47846.14315,5,39.475826565,39.400631545,39.489318986,40.10898337,0.90696768401,39.475826565,38.355348203,39.117793575,56.6072309,2022-11-24 22:09:56,"5","0","DFC",31.2176181466,"2022-11-24 22:00:00","2022-11-24","22:00:00",6.6,3000,0.38465,279.75,1.35991650517241e-09,0.000148560581149084,0.000146951857293763,0.011756148583501,0.0644905004139059
"374",12,8.28842203665,"2022-11-24","23:29:55.788",328.02078458,7872.49883,329.02078458,1669332595.788,0,963,139.99243017,44.999954687,28.205973757,44.98028164,44.999778748,4,5,50000,47838.019121,5,40.084223598,40.081531601,40.218261764,40.791283342,0.90529813269,40.084223598,38.950848721,39.72134187,56.507275901,2022-11-24 23:29:55,"5","0","DFC",31.79310956435,"2022-11-24 23:00:00","2022-11-24","23:00:00",6.6,3000,0.38465,279.75,1.38498633189359e-09,0.000151299269894195,0.00014992992552164,0.0119943940417312,0.0764848944556371
"375",13.3,8.24504978175,"2022-11-25","00:49:51.920",328.07629537,7873.831089,329.07629537,1669337391.92,0,963,140.04414275,44.999382019,28.25,44.981132507,45.000907898,4,5,50000,47857.613691,5,39.152003556,39.230323672,39.645719659,40.583645527,0.89749360364,39.152003556,38.050941643,38.800616828,56.039832262,2022-11-25 00:49:51,"5","0","DFC",30.98527389025,"2022-11-25 01:00:00","2022-11-25","01:00:00",6.7,3000,0.38465,279.85,1.34931268780024e-09,0.000147402194391355,0.000149350732142775,0.011948058571422,0.0884329530270591
"376",14.7,8.00837574065,"2022-11-25","02:09:50.059",328.1318294,7875.163906,329.1318294,1669342190.06,0,963,139.97651647,45.000209534,27.955801105,44.980260143,44.99967084,4,5,50000,47825.784617,5,36.632349716,36.509655569,36.743660354,37.550814341,0.87942467103,36.632349716,35.613226002,36.310195795,54.956400836,2022-11-25 02:09:50,"5","0","DFC",28.50127982835,"2022-11-25 02:00:00","2022-11-25","02:00:00",6.7,3000,0.38465,279.85,1.24114244163705e-09,0.000135585414043502,0.000141493804217429,0.0113195043373943,0.0997524573644534
"377",16,7.9484094873,"2022-11-25","03:29:47.936",328.18736037,7876.496649,329.18736037,1669346987.936,0,963,140.00398157,44.999809265,27.276070442,44.980033875,44.999320984,4,5,50000,47807.853915,5,38.181120416,38.258383478,38.174357681,37.84790657,0.87703932415,38.181120416,37.127890931,37.846256975,54.81324616,2022-11-25 03:29:47,"5","0","DFC",30.3099739907,"2022-11-25 03:00:00","2022-11-25","03:00:00",6.4,3000,0.38465,279.55,1.32132193009099e-09,0.000144344416052558,0.00013996491504803,0.0111971932038424,0.110949650568296
"378",17.3,8.2292753362,"2022-11-25","04:49:47.273",328.24290825,7877.829798,329.24290825,1669351787.273,0,963,140.00695185,45.001121521,27.375,44.980857849,45.000053406,4,5,50000,47831.13046,5,39.728946131,39.917721994,40.362326452,41.615686084,0.90184239187,39.728946131,38.608521278,39.370653653,56.300337032,2022-11-25 04:49:47,"5","0","DFC",31.6884466578,"2022-11-25 05:00:00","2022-11-25","05:00:00",6.8,3000,0.38465,279.95,1.37944076196899e-09,0.000150693458369981,0.00014751893721127,0.0118015149769016,0.122751165545197
"379",18.7,8.03481818245,"2022-11-25","06:09:45.063",328.29843824,7879.162518,329.29843824,1669356585.064,0,963,139.92485647,44.999584198,27.1875,44.980823517,45.000297546,2,5,50000,47832.47771,5,37.551305469,37.539566142,37.643117884,38.469885473,0.8776479781,37.551305469,36.513951381,37.222254651,54.849776854,2022-11-25 06:09:45,"5","0","DFC",29.50474795955,"2022-11-25 06:00:00","2022-11-25","06:00:00",7.1,3000,0.38465,280.25,1.28300652120178e-09,0.000140158747748735,0.000145426103059358,0.0116340882447486,0.134385253789946
"380",20,7.8913889849,"2022-11-25","07:29:41.924",328.35395745,7880.494979,329.35395745,1669361381.924,0,963,139.97823637,45.001152039,27.625,44.979545593,44.998954773,4,5,50000,47849.26501,5,36.706283716,36.853879182,36.951431431,37.323591068,0.87224619705,36.706283716,35.693612893,36.386114552,54.525500825,2022-11-25 07:29:41,"5","0","DFC",28.9624901971,"2022-11-25 07:00:00","2022-11-25","07:00:00",6.8,3000,0.38465,279.95,1.26077620583441e-09,0.000137730254118763,0.000138944500933749,0.0111155600746999,0.145500813864646
"381",21.3,8.2304365724,"2022-11-25","08:49:40.263",328.40949378,7881.827851,329.40949378,1669366180.263,0,963,140.00051264,44.999808591,27.9375,44.980128294,44.999498357,4,5,50000,47869.368461,5,39.636099986,39.743901131,39.969044434,40.942993593,0.87669620881,39.636099986,38.548689718,39.2886118,54.79265193,2022-11-25 08:49:40,"5","0","DFC",31.5134645586,"2022-11-25 09:00:00","2022-11-25","09:00:00",7.2,3000,0.38465,280.35,1.36986625420983e-09,0.000149647515893728,0.000143688885006246,0.0114951108004997,0.156995924665146
"382",22.7,8.38995480125,"2022-11-25","10:09:36.770",328.46500892,7883.160214,329.46500892,1669370976.771,0,963,140.02497337,45.001853943,27.75,44.98033905,44.999992371,4,5,50000,47864.615893,5,38.088911021,38.127850749,38.334076276,39.690148644,0.87568335526,38.088911021,37.039476565,37.755372767,54.731855561,2022-11-25 10:09:36,"5","0","DFC",29.73789594775,"2022-11-25 10:00:00","2022-11-25","10:00:00",7.4,3000,0.38465,280.55,1.29176210645833e-09,0.000141115229142311,0.000145381372518019,0.0116305098014416,0.168626434466587
