"","elapsed.time","NH3_30s.bg","DATE","TIME","FRAC_DAYS_SINCE_JAN1","FRAC_HRS_SINCE_JAN1","JULIAN_DAYS","EPOCH_TIME","ALARM_STATUS","INST_STATUS","CavityPressure","CavityTemp","DasTemp","EtalonTemp","WarmBoxTemp","species","MPVPosition","OutletValve","solenoid_valves","NH3","NH3_30s","NH3_5min","H2O","CO2","NH3_raw","NH3_dry","nh3_base_11","date.time","id","Vid","treat","NH3.corr","date.time.weather","date","time","temp","air.flow","A.frame","air.temp.K","n","flux","flux.tr","flux.time","cum.emis"
"190",9.33,45.5981328703333,"2022-11-24","20:25:31.440",327.85105834,7868.4254,328.85105834,1669321531.441,0,899,139.99826921,44.999259949,25.875,45.17830658,45.000358582,2,4,35008.795368,4,324.88842646,324.94535902,325.77528907,0.91174414442,202.74004072,324.88842646,324.88842646,706.36688056,2022-11-24 20:25:31,"4","0","DFC",279.347226149667,"2022-11-24 20:00:00","2022-11-24","20:00:00",6.5,3000,0.38465,279.65,1.21734062523398e-08,0.00132985245824501,0.00140231357586694,0.112185086069355,1.17201323205318
"191",10.7,44.6863916486667,"2022-11-24","21:45:29.947",327.90659661,7869.758319,328.90659661,1669326329.947,0,899,139.9961936,45.001133794,26.0625,45.178299282,45.000505696,2,4,35017.538362,4,289.87669842,290.05935133,293.05233335,0.91325911451,212.30542175,289.87669842,289.87669842,706.29118586,2022-11-24 21:45:29,"4","0","DFC",245.372959681333,"2022-11-24 22:00:00","2022-11-24","22:00:00",6.6,3000,0.38465,279.75,1.06890518112764e-08,0.00116769797482131,0.00124877521653316,0.0999020173226529,1.27191524937583
"192",12,43.4896098563333,"2022-11-24","23:05:26.414",327.96211128,7871.090671,328.96211128,1669331126.415,0,899,139.99690346,44.998924255,26,45.178459167,45.000724792,2,4,35022.055961,4,263.23611789,263.74471344,266.49407357,0.92167874124,195.33409812,263.23611789,263.23611789,706.27743952,2022-11-24 23:05:26,"4","0","DFC",220.255103583667,"2022-11-24 23:00:00","2022-11-24","23:00:00",6.6,3000,0.38465,279.75,9.59485599783051e-09,0.00104816536725449,0.0011079316710379,0.0886345336830317,1.36054978305886
"193",13.3,42.1585079803333,"2022-11-25","00:25:23.747",328.01763597,7872.423263,329.01763597,1669335923.748,0,899,139.99808535,45.000297546,26.097826087,45.17754364,44.99962616,2,4,35028.800951,4,238.38053409,238.6370754,241.60711706,0.91414119454,204.92475971,238.38053409,238.38053409,706.02483328,2022-11-25 00:25:23,"4","0","DFC",196.478567419667,"2022-11-25 00:00:00","2022-11-25","00:00:00",6.7,3000,0.38465,279.85,8.55603293484498e-09,0.00093468181340304,0.000991423590328763,0.079313887226301,1.43986367028516
"194",14.7,40.057010194,"2022-11-25","01:45:21.108",328.07316098,7873.755864,329.07316098,1669340721.109,0,899,140.00112915,45.000511169,26,45.177055359,44.999382019,2,4,35024.449219,4,214.37292072,214.86187756,218.3024534,0.89279484572,213.4394543,214.37292072,214.37292072,705.73766697,2022-11-25 01:45:21,"4","0","DFC",174.804867366,"2022-11-25 02:00:00","2022-11-25","02:00:00",6.7,3000,0.38465,279.85,7.61221044105087e-09,0.000831576352408688,0.000883129082905864,0.0706503266324691,1.51051399691763
"195",16,39.2777458826667,"2022-11-25","03:05:18.867",328.12869059,7875.088574,329.12869059,1669345518.867,0,899,140.00167921,44.999534607,25.591372283,45.176750183,44.99886322,2,4,35007.879649,4,193.1018357,193.10150471,198.78135255,0.89480591099,210.29049903,193.1018357,193.1018357,705.71529763,2022-11-25 03:05:18,"4","0","DFC",153.823758827333,"2022-11-25 03:00:00","2022-11-25","03:00:00",6.4,3000,0.38465,279.55,6.70573673108222e-09,0.000732550963249052,0.00078206365782887,0.0625650926263096,1.57307908954394
"196",17.3,40.0337631996667,"2022-11-25","04:25:16.589",328.18421979,7876.421275,329.18421979,1669350316.59,0,899,140.00236511,45.000450134,25.3125,45.178092957,45.000083923,2,4,35001.449219,4,187.13451615,187.26828741,190.1659674,0.91137409198,215.17282994,187.13451615,187.13451615,705.67936534,2022-11-25 04:25:16,"4","0","DFC",147.234524210333,"2022-11-25 04:00:00","2022-11-25","04:00:00",6.3,3000,0.38465,279.45,6.42078487385482e-09,0.000701422130450714,0.000716986546849883,0.0573589237479906,1.63043801329193
"197",18.7,38.829180652,"2022-11-25","05:45:14.351",328.23974943,7877.753986,329.23974943,1669355114.351,0,899,140.00421872,44.999576071,25.6875,45.176431075,44.998435974,2,4,35021.179603,4,178.98225383,179.14548224,183.75958485,0.89925474634,227.46991096,178.98225383,178.98225383,705.62140336,2022-11-25 05:45:14,"4","0","DFC",140.316301588,"2022-11-25 06:00:00","2022-11-25","06:00:00",7.1,3000,0.38465,280.25,6.10161897383872e-09,0.000666555672540232,0.000683988901495473,0.0547191121196379,1.68515712541157
"198",20,36.9454643533333,"2022-11-25","07:05:11.967",328.29527741,7879.086658,329.29527741,1669359911.968,0,899,140.00209369,45.000297546,25.4375,45.178001404,44.999992371,2,4,35012.62587,4,164.74599383,164.94593491,167.20628759,0.88527638332,214.59654768,164.74599383,164.74599383,705.60207801,2022-11-25 07:05:11,"4","0","DFC",128.000470556667,"2022-11-25 07:00:00","2022-11-25","07:00:00",6.8,3000,0.38465,279.95,5.57203287822301e-09,0.000608702401524032,0.000637629037032132,0.0510103229625706,1.73616744837414
"199",21.3,36.9383166006667,"2022-11-25","08:25:09.694",328.35080666,7880.41936,329.35080666,1669364709.695,0,899,140.00474457,44.999485348,25.625,45.179660465,45.001500503,2,4,35023.109141,4,160.93863771,160.37844735,163.75162729,0.89371718093,209.93869157,160.93863771,160.93863771,705.51127973,2022-11-25 08:25:09,"4","0","DFC",123.440130749333,"2022-11-25 08:00:00","2022-11-25","08:00:00",6.9,3000,0.38465,280.05,5.37159637449262e-09,0.000586806231160321,0.000597754316342176,0.0478203453073741,1.78398779368151
"200",22.7,36.087231216,"2022-11-25","09:45:06.578",328.40632613,7881.751827,329.40632613,1669369506.578,0,899,139.99860963,44.998832703,26,45.178520203,45.000724792,2,4,35045.435695,4,155.39205446,157.09839435,162.02091299,0.89921208813,209.67204956,155.39205446,155.39205446,705.39372204,2022-11-25 09:45:06,"4","0","DFC",121.011163134,"2022-11-25 10:00:00","2022-11-25","10:00:00",7.4,3000,0.38465,280.55,5.25651294461456e-09,0.00057423423783699,0.000580520234498655,0.0464416187598924,1.83042941244141
"201",24,35.0845469913333,"2022-11-25","11:05:04.436",328.4618569,7883.084566,329.4618569,1669374304.436,0,899,139.99619227,44.999232748,26.25,45.177465356,44.999443054,2,4,35043.818699,4,148.38133929,148.9406696,153.74722332,0.88615847028,190.8710563,148.38133929,148.38133929,705.25053159,2022-11-25 11:05:04,"4","0","DFC",113.856122608667,"2022-11-25 11:00:00","2022-11-25","11:00:00",7.4,3000,0.38465,280.55,4.94571051807306e-09,0.000540281426076906,0.000557257831956948,0.0445806265565558,1.87501003899796
"202",25.3,34.265281025,"2022-11-25","12:25:02.098",328.51738539,7884.417249,329.51738539,1669379102.098,0,899,140.00127967,45.000907898,26.0625,45.177452087,44.999229431,2,4,35034.255138,4,136.80883032,137.28761964,140.05386283,0.91493576703,211.74966633,136.80883032,136.80883032,705.46839094,2022-11-25 12:25:02,"4","0","DFC",103.022338615,"2022-11-25 12:00:00","2022-11-25","12:00:00",7.3,3000,0.38465,280.45,4.47670560856736e-09,0.000489046190933475,0.00051466380850519,0.0411731046804152,1.91618314367838
"203",26.7,33.4337538493333,"2022-11-25","13:44:58.976",328.57290483,7885.749716,329.57290483,1669383898.977,0,899,140.00098436,44.999015808,25.875,45.176994324,44.998924255,2,4,35022.567064,4,125.9118127,126.31899505,129.66811235,0.91069602223,232.09626325,125.9118127,125.9118127,705.34220986,2022-11-25 13:44:58,"4","0","DFC",92.8852412006667,"2022-11-25 14:00:00","2022-11-25","14:00:00",6.7,3000,0.38465,279.85,4.04486450258174e-09,0.000441870819927038,0.000465458505430257,0.0372366804344205,1.9534198241128
"204",28,32.625092346,"2022-11-25","15:04:56.734",328.62843443,7887.082426,329.62843443,1669388696.735,0,899,139.99677409,44.999198914,25.625,45.176994324,44.999046326,2,4,35027.056959,4,112.65685965,113.31454001,117.52013994,0.90509177503,219.58830773,112.65685965,112.65685965,705.3370688,2022-11-25 15:04:56,"4","0","DFC",80.689447664,"2022-11-25 15:00:00","2022-11-25","15:00:00",6.5,3000,0.38465,279.65,3.51628845659099e-09,0.000384127889184451,0.000412999354555744,0.0330399483644595,1.98645977247726
"205",29.3,32.79755311,"2022-11-25","16:24:54.269",328.68396145,7888.415075,329.68396145,1669393494.269,0,899,139.99836167,45.000083923,25.5625,45.178153992,45.000541687,2,4,35031.607804,4,107.41569302,107.66869167,111.42305557,0.9069547849,228.33023131,107.41569302,107.41569302,705.16507227,2022-11-25 16:24:54,"4","0","DFC",74.87113856,"2022-11-25 16:00:00","2022-11-25","16:00:00",6.4,3000,0.38465,279.55,3.2639050545066e-09,0.000356556913508054,0.000370342401346252,0.0296273921077002,2.01608716458496
"206",30.7,33.356293156,"2022-11-25","17:44:50.979",328.73947892,7889.747494,329.73947892,1669398290.979,0,899,140.0009079,45.001152039,25.625,45.178459167,45.000602722,2,4,35037.51743,4,105.80697746,105.72567327,109.31599002,0.90330240203,230.94555638,105.80697746,105.80697746,705.19297839,2022-11-25 17:44:50,"4","0","DFC",72.369380114,"2022-11-25 18:00:00","2022-11-25","18:00:00",6.4,3000,0.38465,279.55,3.15484431101984e-09,0.000344642853070284,0.000350599883289169,0.0280479906631335,2.04413515524809
"207",32,33.5537634583333,"2022-11-25","19:04:49.658",328.7950192,7891.080461,329.7950192,1669403089.659,0,899,140.00301361,44.998680115,25.75,45.178459167,45.000572205,2,4,35049.099609,4,102.71495058,102.57202326,106.54424186,0.9074665152,237.62154854,102.71495058,102.71495058,705.06957403,2022-11-25 19:04:49,"4","0","DFC",69.0182598016667,"2022-11-25 19:00:00","2022-11-25","19:00:00",6.5,3000,0.38465,279.65,3.00768089583633e-09,0.000328566364256161,0.000336604608663223,0.0269283686930578,2.07106352394115
"208",33.3,32.979082692,"2022-11-25","20:24:46.464",328.85053779,7892.412907,329.85053779,1669407886.465,0,899,140.00176529,44.998985291,25.8125,45.177879333,45.000053406,2,4,35062.169243,4,97.553590232,97.398315383,101.49694132,0.91995064722,233.08951033,97.553590232,97.553590232,704.99755839,2022-11-25 20:24:46,"4","0","DFC",64.419232691,"2022-11-25 20:00:00","2022-11-25","20:00:00",6.5,3000,0.38465,279.65,2.80726428116168e-09,0.000306672366621193,0.000317619365438677,0.0254095492350942,2.09647307317624
"209",34.6,32.8769257103333,"2022-11-25","21:44:44.171",328.90606681,7893.745603,329.90606681,1669412684.172,0,899,139.99286759,44.999259949,25.8125,45.177970886,45.000144958,2,4,35070.699389,4,96.824538882,96.687532387,101.06307044,0.92363308097,229.5519407,96.824538882,96.824538882,705.19595202,2022-11-25 21:44:44,"4","0","DFC",63.8106066766667,"2022-11-25 22:00:00","2022-11-25","22:00:00",6.5,3000,0.38465,279.65,2.78074154875319e-09,0.000303774958930882,0.000305223662776038,0.024417893022083,2.12089096619833
"210",36,32.7169262263333,"2022-11-25","23:04:41.572",328.96159228,7895.078215,329.96159228,1669417481.573,0,899,139.99809431,45.00176239,26.030230978,45.177757263,45.000144958,2,4,35086.517493,4,94.167839539,94.623880207,98.859025567,0.92823478375,244.6332049,94.167839539,94.167839539,705.2257436,2022-11-25 23:04:41,"4","0","DFC",61.9069539806667,"2022-11-25 23:00:00","2022-11-25","23:00:00",6.6,3000,0.38465,279.75,2.69681972877956e-09,0.000294607135539555,0.000299191047235219,0.0239352837788175,2.14482624997714
"211",37.3,32.0491012223333,"2022-11-26","00:24:39.042",329.01711855,7896.410845,330.01711855,1669422279.043,0,899,139.99807806,45.00252533,25.875,45.177879333,45.000236511,2,4,35095.442425,4,88.900979609,89.029946067,93.383260112,0.92737078872,229.06583224,88.900979609,88.900979609,704.91780341,2022-11-26 00:24:39,"4","0","DFC",56.9808448446667,"2022-11-26 00:00:00","2022-11-26","00:00:00",6.6,3000,0.38465,279.75,2.48222625502805e-09,0.000271164423395045,0.0002828857794673,0.022630862357384,2.16745711233453
"212",38.6,31.115225289,"2022-11-26","01:44:37.420",329.07265532,7897.743728,330.07265532,1669427077.42,0,899,139.99598694,45.000663757,25.8125,45.178367615,45.00063324,2,4,35098.464844,4,88.050025868,88.373301661,92.938427913,0.91865880423,228.87185833,88.050025868,88.050025868,705.13749473,2022-11-26 01:44:37,"4","0","DFC",57.258076372,"2022-11-26 02:00:00","2022-11-26","02:00:00",6.4,3000,0.38465,279.55,2.49608765775788e-09,0.000272678676687253,0.000271921550041149,0.0217537240032919,2.18921083633782
"213",40,30.0319042546667,"2022-11-26","03:04:34.019",329.12817152,7899.076116,330.12817152,1669431874.019,0,899,139.99888544,45.000236511,25.6875,45.177085876,44.999137878,2,4,35097.671535,4,84.517972582,85.208743919,89.993190321,0.89206229579,239.57081483,84.517972582,84.517972582,705.13435539,2022-11-26 03:04:34,"4","0","DFC",55.1768396643333,"2022-11-26 03:00:00","2022-11-26","03:00:00",5.9,3000,0.38465,279.05,2.40966889206267e-09,0.000263238080882264,0.000267958378784758,0.0214366703027807,2.2106475066406
"214",41.3,29.3711334716667,"2022-11-26","04:24:32.125",329.18370515,7900.408924,330.18370515,1669436672.125,0,899,139.99542153,44.997673035,25.317595109,45.17641449,44.998466492,2,4,35088.590268,4,81.422085743,81.818897324,87.404625434,0.86206714662,244.51450832,81.422085743,81.422085743,705.06364872,2022-11-26 04:24:32,"4","0","DFC",52.4477638523333,"2022-11-26 04:00:00","2022-11-26","04:00:00",5.6,3000,0.38465,278.75,2.29295048449133e-09,0.000250487478625697,0.00025686277975398,0.0205490223803184,2.23119652902092
"215",42.6,28.589789996,"2022-11-26","05:44:28.684",329.23922088,7901.741301,330.23922088,1669441468.684,0,899,139.99294256,44.9998703,25.0625,45.177452087,44.999382019,2,4,35080.335725,4,79.170247397,79.644669496,84.377454371,0.84255687875,231.89480029,79.170247397,79.170247397,704.95861047,2022-11-26 05:44:28,"4","0","DFC",51.0548795,"2022-11-26 06:00:00","2022-11-26","06:00:00",4.8,3000,0.38465,277.95,2.23847966304931e-09,0.000244536953826332,0.000247512216226014,0.0198009772980811,2.250997506319
"216",44,27.7643556836667,"2022-11-26","07:04:27.437",329.29476201,7903.074288,330.29476201,1669446267.438,0,899,140.00231303,44.998985291,24.625,45.176780701,44.998649597,2,4,35074.47911,4,74.344634941,75.001329986,79.87444173,0.80747094711,235.99481743,74.344634941,74.344634941,704.97895078,2022-11-26 07:04:27,"4","0","DFC",47.2369743023333,"2022-11-26 07:00:00","2022-11-26","07:00:00",4.5,3000,0.38465,277.65,2.07332302100322e-09,0.000226494841218919,0.000235515897522625,0.01884127180181,2.26983877812081
"217",45.3,28.2088963583333,"2022-11-26","08:24:25.364",329.35029356,7904.407046,330.35029356,1669451065.364,0,899,140.00517057,44.997367859,24.375,45.178703308,45.000419617,2,4,35069.132048,4,73.585231462,73.927587513,78.696480676,0.80971872845,261.84975391,73.585231462,73.585231462,704.95526988,2022-11-26 08:24:25,"4","0","DFC",45.7186911546667,"2022-11-26 08:00:00","2022-11-26","08:00:00",4.2,3000,0.38465,277.35,2.00885316944863e-09,0.000219451998090598,0.000222973419654758,0.0178378735723807,2.28767665169319
"218",46.6,30.9135563133333,"2022-11-26","09:44:22.413",329.40581497,7905.739559,330.40581497,1669455862.413,0,899,139.99636841,45.00075531,24.375,45.177879333,44.99974823,2,4,35079.317383,4,73.044543275,73.46158364,78.874757496,0.80743471083,235.97283458,73.044543275,73.044543275,704.86170933,2022-11-26 09:44:22,"4","0","DFC",42.5480273266667,"2022-11-26 10:00:00","2022-11-26","10:00:00",4.3,3000,0.38465,277.45,1.86886218422041e-09,0.000204159042940752,0.000211805520515675,0.016944441641254,2.30462109333445
"219",48,35.1074035506667,"2022-11-26","11:04:20.000",329.46134259,7907.072222,330.46134259,1669460660,0,899,140.00393677,45.001457214,26.5,45.17943573,45.00176239,2,4,35157.335938,4,92.028476157,92.035858717,96.950147284,0.92988293947,233.09052975,92.028476157,92.028476157,705.15818975,2022-11-26 11:04:20,"4","0","DFC",56.9284551663333,"2022-11-26 11:00:00","2022-11-26","11:00:00",6,3000,0.38465,279.15,2.48527437851177e-09,0.000271497407805804,0.000237828225373278,0.0190262580298622,2.32364735136431
"220",49.3,34.7961358116667,"2022-11-26","12:24:17.411",329.51686818,7908.404836,330.51686818,1669465457.411,0,899,140.00233028,45.000663757,28.375,45.17641449,44.999473572,2,4,35217.503651,4,91.796282052,92.199674538,97.787272366,1.0076805147,208.87846572,91.796282052,91.796282052,705.12298527,2022-11-26 12:24:17,"4","0","DFC",57.4035387263333,"2022-11-26 12:00:00","2022-11-26","12:00:00",7.3,3000,0.38465,280.45,2.49439827538893e-09,0.000272494124455142,0.000271995766130473,0.0217596612904378,2.34540701265475
"221",50.6,32.2166765273333,"2022-11-26","13:44:14.068",329.57238505,7909.737241,330.57238505,1669470254.068,0,899,139.99806777,44.997398376,27.5,45.17754364,45.000358582,2,4,35190.611795,4,83.185480271,83.497018718,89.121647477,0.99402442107,213.97152519,83.185480271,83.185480271,705.19694316,2022-11-26 13:44:14,"4","0","DFC",51.2803421906667,"2022-11-26 14:00:00","2022-11-26","14:00:00",7.5,3000,0.38465,280.65,2.22673453088735e-09,0.000243253887069646,0.000257874005762394,0.0206299204609915,2.36603693311574
"222",52,30.4445126923333,"2022-11-26","15:04:11.767",329.62791398,7911.069936,330.62791398,1669475051.768,0,899,139.99879456,44.998069763,26.875,45.176567078,44.999382019,2,4,35171.882812,4,75.13175249,75.655438849,81.125484881,0.96226507663,227.47733909,75.13175249,75.13175249,704.94127618,2022-11-26 15:04:11,"4","0","DFC",45.2109261566667,"2022-11-26 15:00:00","2022-11-26","15:00:00",7.3,3000,0.38465,280.45,1.96458369529388e-09,0.000214615893239617,0.000228934890154631,0.0183147912123705,2.38435172432811
"223",53.3,30.1225939463333,"2022-11-26","16:24:08.151",329.68342767,7912.402264,330.68342767,1669479848.151,0,899,140.0008433,44.997764587,26.9375,45.177848816,45.000358582,2,4,35161.644489,4,76.167307448,76.004624861,80.983229434,0.98181251569,232.68560506,76.167307448,76.167307448,704.9348607,2022-11-26 16:24:08,"4","0","DFC",45.8820309146667,"2022-11-26 16:00:00","2022-11-26","16:00:00",7.1,3000,0.38465,280.25,1.99516853864346e-09,0.000217957055792674,0.000216286474516145,0.0173029179612916,2.4016546422894
"224",54.6,29.947180962,"2022-11-26","17:44:06.259",329.73896134,7913.735072,330.73896134,1669484646.26,0,899,140.00141077,44.999595642,26.3125,45.177848816,44.999931335,2,4,35138.397843,4,73.904671882,74.011699586,79.056221602,0.93842424094,243.00873823,73.904671882,73.904671882,704.96873037,2022-11-26 17:44:06,"4","0","DFC",44.064518624,"2022-11-26 18:00:00","2022-11-26","18:00:00",6.5,3000,0.38465,279.65,1.92024561660172e-09,0.000209772293862384,0.000213864674827529,0.0171091739862023,2.4187638162756
"225",56,30.0918152606667,"2022-11-26","19:04:03.415",329.79448398,7915.067616,330.79448398,1669489443.416,0,899,139.99796345,45.001365662,26.317255435,45.1772995,44.999687195,2,4,35138.504671,4,74.766701199,74.927235057,79.982638913,0.9287520195,229.73510269,74.766701199,74.766701199,704.90900513,2022-11-26 19:04:03,"4","0","DFC",44.8354197963333,"2022-11-26 19:00:00","2022-11-26","19:00:00",6.5,3000,0.38465,279.65,1.95383998329928e-09,0.000213442224053644,0.000211607258958014,0.0169285807166411,2.43569239699224
"226",57.3,31.2061296783333,"2022-11-26","20:24:00.270",329.85000314,7916.400075,330.85000314,1669494240.271,0,899,139.99982228,45.000250277,26.25,45.178523686,45.000846863,2,4,35138.141474,4,75.046629814,75.506576744,80.77805999,0.9510333563,230.69317673,75.046629814,75.046629814,705.15068628,2022-11-26 20:24:00,"4","0","DFC",44.3004470656667,"2022-11-26 20:00:00","2022-11-26","20:00:00",6.5,3000,0.38465,279.65,1.93052691706951e-09,0.000210895448090349,0.000212168836071996,0.0169735068857597,2.452665903878
